"DAT_EMISSAO","TipoVeiculo","QTD_CHASSI","VALOR_TOTAL_NF"
"2021-06-23","Caminhão",12,2780325.52
"2021-06-23","Outros",3,1878000
"2021-06-23","Outros",35,5246553.710000001
"2021-06-23","Outros",21,3903940.65
"2021-06-24","Motocicleta",31,381211.97000000003
"2021-06-24","Motocicleta",181,2627588.55
"2021-06-24","Automóvel",73,6180603.820000001
"2021-06-24","Caminhonete",8,1110193.36
"2021-06-24","Caminhão",10,3732500
"2021-06-24","Outros",5,3245000
"2021-06-24","Outros",32,5030607.220000001
"2021-06-24","Outros",22,4081104.9399999995
"2021-06-25","Motocicleta",48,594660.4199999999
"2021-06-25","Motocicleta",161,2527450.7199999997
"2021-06-25","Automóvel",145,12316752.86
"2021-06-25","Ônibus e Microonibus",1,163551.3
"2021-06-25","Ônibus e Microonibus",1,293700
"2021-06-25","Caminhonete",16,2175825.27
"2021-06-25","Caminhão",10,1672016.26
"2021-06-25","Outros",2,1050700
"2021-06-25","Outros",38,6154291.87
"2021-06-25","Outros",25,7351163.720000001
"2021-06-26","Motocicleta",8,94181.09
"2021-06-26","Motocicleta",86,1304295.1
"2021-06-26","Automóvel",17,1224348.0499999998
"2021-06-26","Caminhonete",5,851196.63
"2021-06-26","Outros",6,1129381.77
"2021-06-26","Outros",4,861176.02
"2021-06-28","Motocicleta",31,390375.39
"2021-06-28","Motocicleta",202,3129355.6999999997
"2021-06-28","Automóvel",126,11165158.5
"2021-06-28","Caminhonete",7,879510.75
"2021-06-28","Caminhão",8,1369628.53
"2021-06-28","Outros",34,5219474.509999999
"2021-06-28","Outros",24,4217434.49
"2021-06-29","Motocicleta",55,679351.0700000001
"2021-06-29","Motocicleta",179,2845678.7399999998
"2021-06-29","Automóvel",145,11547330.959999999
"2021-06-29","Ônibus e Microonibus",2,427010.3
"2021-06-29","Caminhonete",13,2320654.58
"2021-06-29","Caminhão",14,3117007.57
"2021-06-29","Outros",2,1305000
"2021-06-29","Outros",51,9705635.59
"2021-06-29","Outros",29,6524525.06
"2021-06-30","Motocicleta",57,738410.87
"2021-06-30","Motocicleta",303,5086526.97
"2021-06-30","Automóvel",199,16914713.92
"2021-06-30","Ônibus e Microonibus",10,3056000
"2021-06-30","Caminhonete",13,1673889.6600000001
"2021-06-30","Caminhão",44,13062747.059999999
"2021-06-30","Outros",12,6344200
"2021-06-30","Outros",64,12469400.64
"2021-06-30","Outros",55,11358284.4
"2021-07-01","Motocicleta",45,562816.64
"2021-07-01","Motocicleta",117,1662473.7900000003
"2021-07-01","Outros",3,38700
"2021-07-01","Automóvel",49,3511523.39
"2021-07-01","Ônibus e Microonibus",1,185000
"2021-07-01","Caminhonete",5,760221.4
"2021-07-01","Caminhão",6,584390
"2021-07-01","Outros",2,1072000
"2021-07-01","Outros",15,1558862.5399999998
"2021-07-01","Outros",6,1560665.18
"2021-07-02","Motocicleta",55,644050.8200000001
"2021-07-02","Motocicleta",129,1804835.93
"2021-07-02","Automóvel",32,2281293.4299999997
"2021-07-02","Caminhonete",1,148478.8
"2021-07-02","Caminhão",11,1420000
"2021-07-02","Outros",1,535000
"2021-07-02","Outros",8,1453685
"2021-07-02","Outros",12,2587604.51
"2021-07-03","Motocicleta",16,199399.13
"2021-07-03","Motocicleta",54,751710
"2021-07-03","Automóvel",2,179014
"2021-07-03","Outros",2,186515
"2021-07-03","Outros",4,906970.28
"2021-07-04","Outros",2,359598.97
"2021-07-05","Motocicleta",33,404816.1399999999
"2021-07-05","Motocicleta",122,2052528.6099999996
"2021-07-05","Automóvel",72,5575250.2299999995
"2021-07-05","Caminhonete",12,1560395.09
"2021-07-05","Caminhão",11,1400820.19
"2021-07-05","Outros",32,4636039.73
"2021-07-05","Outros",25,4843440.430000001
"2021-07-06","Motocicleta",50,676597.7600000001
"2021-07-06","Motocicleta",162,2604214.3999999994
"2021-07-06","Automóvel",102,8496036.620000001
"2021-07-06","Ônibus e Microonibus",2,365972.7
"2021-07-06","Caminhonete",9,911968.88
"2021-07-06","Caminhão",11,2467987.05
"2021-07-06","Outros",2,1235000
"2021-07-06","Outros",23,3731549.1699999995
"2021-07-06","Outros",11,2236205.4
"2021-07-07","Motocicleta",27,346298.36
"2021-07-07","Motocicleta",122,1775465.8299999998
"2021-07-07","Automóvel",66,6037869.529999999
"2021-07-07","Caminhonete",8,946976.68
"2021-07-07","Caminhão",10,2273228.5300000003
"2021-07-07","Outros",2,1198000
"2021-07-07","Outros",21,3329056.09
"2021-07-07","Outros",17,2993409.9700000007
"2021-07-08","Motocicleta",53,667163.3300000001
"2021-07-08","Motocicleta",152,2546856.2499999995
"2021-07-08","Automóvel",57,4497551.98
"2021-07-08","Caminhonete",9,1235595.98
"2021-07-08","Caminhão",16,2925214
"2021-07-08","Outros",28,3591469.68
"2021-07-08","Outros",24,4201345.59
"2021-07-09","Motocicleta",31,402052.36
"2021-07-09","Motocicleta",146,2322419.91
"2021-07-09","Automóvel",62,5177212.050000001
"2021-07-09","Caminhonete",8,1098417.01
"2021-07-09","Caminhão",6,1578790.4
"2021-07-09","Outros",7,3310000
"2021-07-09","Outros",29,4090290.15
"2021-07-09","Outros",23,4267418.92
"2021-07-10","Motocicleta",13,171790
"2021-07-10","Motocicleta",63,1011863.0200000001
"2021-07-10","Automóvel",12,1023852.6799999999
"2021-07-10","Caminhonete",1,157500
"2021-07-10","Outros",4,589952.8
"2021-07-10","Outros",3,624059.39
"2021-07-11","Outros",1,111632.78
"2021-07-12","Motocicleta",28,368594.93000000005
"2021-07-12","Motocicleta",181,2888599.6300000013
"2021-07-12","Automóvel",87,8894145.06
"2021-07-12","Caminhonete",13,2836433.43
"2021-07-12","Caminhão",12,2359161.66
"2021-07-12","Outros",21,3863387.6700000004
"2021-07-12","Outros",13,2673374.23
"2021-07-13","Motocicleta",38,473103.26
"2021-07-13","Motocicleta",170,2789078.2499999995
"2021-07-13","Automóvel",91,8564672.219999999
"2021-07-13","Caminhonete",9,1070675.5
"2021-07-13","Caminhão",11,2141000
"2021-07-13","Outros",1,450000
"2021-07-13","Outros",31,4577583.02
"2021-07-13","Outros",27,5294802.4
"2021-07-14","Motocicleta",44,555735.22
"2021-07-14","Motocicleta",134,2300397.03
"2021-07-14","Automóvel",74,6665731.539999999
"2021-07-14","Caminhonete",14,1684310.2100000004
"2021-07-14","Caminhão",7,1062000
"2021-07-14","Outros",1,292000
"2021-07-14","Outros",43,7198209.920000001
"2021-07-14","Outros",22,4198782.87
"2021-07-15","Motocicleta",36,494246.49000000005
"2021-07-15","Motocicleta",184,3128554.3699999996
"2021-07-15","Automóvel",195,14100264.93000003
"2021-07-15","Ônibus e Microonibus",1,396266
"2021-07-15","Caminhonete",21,2640905.6100000003
"2021-07-15","Caminhão",20,3010300
"2021-07-15","Outros",3,1820000
"2021-07-15","Outros",19,2626212.7499999995
"2021-07-15","Outros",27,6119798.27
"2021-07-16","Motocicleta",31,380175.5
"2021-07-16","Motocicleta",175,2981934.0399999996
"2021-07-16","Automóvel",66,7399203.430000001
"2021-07-16","Caminhonete",15,2955781.28
"2021-07-16","Caminhão",10,1827000
"2021-07-16","Outros",20,3804698.93
"2021-07-16","Outros",12,3405186.17
"2021-07-17","Motocicleta",8,100725.2
"2021-07-17","Motocicleta",43,739309.95
"2021-07-17","Automóvel",10,962572
"2021-07-17","Caminhonete",3,408447.11
"2021-07-17","Outros",3,558870.78
"2021-07-17","Outros",3,765529.87
"2021-07-18","Caminhonete",1,173686.76
"2021-07-18","Outros",1,201407.67
"2021-07-19","Motocicleta",25,320422.4
"2021-07-19","Motocicleta",140,2561927.4099999997
"2021-07-19","Automóvel",78,6146235.0600000005
"2021-07-19","Ônibus e Microonibus",1,180000
"2021-07-19","Ônibus e Microonibus",1,200000
"2021-07-19","Caminhonete",12,1345759.19
"2021-07-19","Caminhão",4,1015766.6699999999
"2021-07-19","Outros",4,2582000
"2021-07-19","Outros",18,2808430.0300000003
"2021-07-19","Outros",34,7108805.97
"2021-07-20","Motocicleta",32,405385.03
"2021-07-20","Motocicleta",160,2530831.040000001
"2021-07-20","Automóvel",111,10036901.08
"2021-07-20","Caminhonete",19,2651511.64
"2021-07-20","Caminhão",10,2642500
"2021-07-20","Outros",4,2209105.02
"2021-07-20","Outros",33,5704196.969999999
"2021-07-20","Outros",16,3362075.9
"2021-07-21","Motocicleta",32,421854.37
"2021-07-21","Motocicleta",144,2304858.37
"2021-07-21","Automóvel",79,7116267.52
"2021-07-21","Ônibus e Microonibus",1,300000
"2021-07-21","Caminhonete",12,1776497.6199999999
"2021-07-21","Caminhão",6,1562900
"2021-07-21","Outros",1,292000
"2021-07-21","Outros",42,7211008.010000001
"2021-07-21","Outros",18,4020229.2800000003
"2021-07-22","Motocicleta",40,525715.76
"2021-07-22","Motocicleta",209,3259466.15
"2021-07-22","Automóvel",71,6985772.7299999995
"2021-07-22","Ônibus e Microonibus",2,958000
"2021-07-22","Caminhonete",13,2354170.71
"2021-07-22","Caminhão",7,993807
"2021-07-22","Outros",1,450000
"2021-07-22","Outros",37,5830298.43
"2021-07-22","Outros",17,3603405.01
"2021-07-23","Motocicleta",52,637217.8
"2021-07-23","Motocicleta",191,2936426.14
"2021-07-23","Automóvel",97,8951865.899999999
"2021-07-23","Caminhonete",11,1389641.79
"2021-07-23","Caminhão",8,1593070
"2021-07-23","Outros",1,669000
"2021-07-23","Outros",28,5812303.01
"2021-07-23","Outros",27,5618518.3900000015
"2021-07-24","Motocicleta",17,223490.11000000002
"2021-07-24","Motocicleta",80,1286894.4000000001
"2021-07-24","Automóvel",26,2122306
"2021-07-24","Caminhonete",2,263960.11
"2021-07-24","Caminhão",1,162.81
"2021-07-24","Outros",7,1202148
"2021-07-24","Outros",5,1099638.08
"2021-07-25","Caminhonete",1,153247.1
"2021-07-25","Outros",3,552871.17
"2021-07-26","Motocicleta",29,384061.55
"2021-07-26","Motocicleta",152,2683199.88
"2021-07-26","Automóvel",94,8016703.159999998
"2021-07-26","Caminhonete",12,1446426.19
"2021-07-26","Caminhão",18,2492293.759999999
"2021-07-26","Outros",6,3113700
"2021-07-26","Outros",30,5003808.34
"2021-07-26","Outros",42,9515948.679999998
"2021-07-27","Motocicleta",27,323870.73000000004
"2021-07-27","Motocicleta",159,2692315.6899999995
"2021-07-27","Automóvel",96,8376812.880000001
"2021-07-27","Ônibus e Microonibus",1,215000
"2021-07-27","Ônibus e Microonibus",1,290000
"2021-07-27","Caminhonete",21,2914054.03
"2021-07-27","Caminhão",20,5284265
"2021-07-27","Outros",7,3423700
"2021-07-27","Outros",48,7969908.88
"2021-07-27","Outros",28,6211488.800000001
"2021-07-28","Motocicleta",36,497008.11
"2021-07-28","Motocicleta",136,2102960.6899999995
"2021-07-28","Automóvel",111,11380919.729999999
"2021-07-28","Ônibus e Microonibus",1,258000
"2021-07-28","Ônibus e Microonibus",1,250000
"2021-07-28","Caminhonete",17,3032576.24
"2021-07-28","Caminhão",7,1508188.33
"2021-07-28","Outros",4,2505000
"2021-07-28","Outros",42,6676458.699999999
"2021-07-28","Outros",30,5984765.659999999
"2021-07-29","Motocicleta",19,236734.97000000003
"2021-07-29","Motocicleta",109,1907293.56
"2021-07-29","Automóvel",105,8841895.809999999
"2021-07-29","Ônibus e Microonibus",1,163551.3
"2021-07-29","Caminhonete",12,2211408.66
"2021-07-29","Caminhão",21,5886736.969999999
"2021-07-29","Outros",4,2089000
"2021-07-29","Outros",49,7372563.51
"2021-07-29","Outros",29,7140334.78
"2021-07-30","Motocicleta",34,421321.69999999995
"2021-07-30","Motocicleta",196,3063058.5200000005
"2021-07-30","Automóvel",116,12093557.76
"2021-07-30","Ônibus e Microonibus",2,443551.3
"2021-07-30","Caminhonete",18,2460402.1900000004
"2021-07-30","Caminhão",32,8111990.66
"2021-07-30","Outros",15,8180000
"2021-07-30","Outros",33,5016814.250000001
"2021-07-30","Outros",62,12188807.489999998
"2021-07-31","Motocicleta",25,336953.39
"2021-07-31","Motocicleta",131,2368274.2
"2021-07-31","Automóvel",75,8608265.979999997
"2021-07-31","Ônibus e Microonibus",1,204152
"2021-07-31","Caminhonete",10,1265066.65
"2021-07-31","Caminhão",8,2029402.96
"2021-07-31","Outros",4,2198300
"2021-07-31","Outros",34,4848922.13
"2021-07-31","Outros",36,7953810.58
"2021-08-02","Motocicleta",15,182387.12
"2021-08-02","Motocicleta",54,797374.98
"2021-08-02","Automóvel",72,5508501.010000003
"2021-08-02","Caminhonete",1,92990
"2021-08-02","Caminhão",4,1339000
"2021-08-02","Outros",12,7117400
"2021-08-02","Outros",8,1047108.1
"2021-08-03","Motocicleta",25,315066.41000000003
"2021-08-03","Motocicleta",91,1651372.25
"2021-08-03","Automóvel",73,6362551.860000001
"2021-08-03","Ônibus e Microonibus",1,415000
"2021-08-03","Caminhonete",1,112000
"2021-08-03","Caminhão",10,1435300
"2021-08-03","Outros",1,540000
"2021-08-03","Outros",15,2080462.2799999998
"2021-08-03","Outros",7,1351890
"2021-08-04","Motocicleta",14,190961.04
"2021-08-04","Motocicleta",128,1998985.4000000004
"2021-08-04","Automóvel",89,6975112.290000001
"2021-08-04","Caminhonete",6,631862.83
"2021-08-04","Caminhão",5,1456000
"2021-08-04","Outros",14,2457844.4
"2021-08-04","Outros",7,2119128
"2021-08-05","Motocicleta",26,344809.58
"2021-08-05","Motocicleta",138,2288316.34
"2021-08-05","Automóvel",85,6619998.130000002
"2021-08-05","Caminhonete",3,467374.23
"2021-08-05","Caminhão",5,603924
"2021-08-05","Outros",2,1160000
"2021-08-05","Outros",40,5666102.470000001
"2021-08-05","Outros",7,1442147.6400000001
"2021-08-06","Motocicleta",27,338994.61000000004
"2021-08-06","Motocicleta",127,2005347.9500000002
"2021-08-06","Automóvel",49,3718212.21
"2021-08-06","Caminhonete",10,1364404.85
"2021-08-06","Caminhão",13,946000
"2021-08-06","Outros",50,6980800.41
"2021-08-06","Outros",17,4154521.8699999996
"2021-08-07","Motocicleta",12,159729.42
"2021-08-07","Motocicleta",46,747733.1300000001
"2021-08-07","Automóvel",6,1149649.6400000001
"2021-08-07","Caminhonete",1,267990
"2021-08-07","Outros",1,280000
"2021-08-07","Outros",3,1325985
"2021-08-08","Motocicleta",1,8490
"2021-08-08","Caminhão",3,282.69
"2021-08-09","Motocicleta",19,246010.93000000002
"2021-08-09","Motocicleta",155,2169916.0200000005
"2021-08-09","Automóvel",73,6325754.419999999
"2021-08-09","Caminhonete",2,221914.6
"2021-08-09","Caminhão",8,1087000
"2021-08-09","Outros",33,5810247.1
"2021-08-09","Outros",28,6311808.9
"2021-08-10","Motocicleta",30,395535.69000000006
"2021-08-10","Motocicleta",190,2832445.28
"2021-08-10","Automóvel",74,6312051.539999998
"2021-08-10","Ônibus e Microonibus",1,288800
"2021-08-10","Caminhonete",8,1187961.79
"2021-08-10","Caminhão",16,1675875
"2021-08-10","Outros",1,557000
"2021-08-10","Outros",32,5703288.160000001
"2021-08-10","Outros",18,3828379.6999999997
"2021-08-11","Motocicleta",43,561494.95
"2021-08-11","Motocicleta",109,1735061.7200000002
"2021-08-11","Automóvel",61,7241908.819999998
"2021-08-11","Caminhonete",6,862973.4299999999
"2021-08-11","Caminhão",15,2490604.12
"2021-08-11","Outros",38,6044314.57
"2021-08-11","Outros",11,2976878.14
"2021-08-12","Motocicleta",25,318649.62
"2021-08-12","Motocicleta",84,1472510.7000000002
"2021-08-12","Automóvel",93,8033096.069999994
"2021-08-12","Caminhonete",7,1051392.78
"2021-08-12","Caminhão",9,307000
"2021-08-12","Outros",27,4003487.6999999993
"2021-08-12","Outros",19,4772307.74
"2021-08-13","Motocicleta",23,313263.81999999995
"2021-08-13","Motocicleta",97,1545713.8499999999
"2021-08-13","Automóvel",95,7772268.160000001
"2021-08-13","Caminhonete",8,1008559.8800000001
"2021-08-13","Caminhão",6,1961000
"2021-08-13","Outros",1,598000
"2021-08-13","Outros",27,4900087.55
"2021-08-13","Outros",16,2799881.27
"2021-08-14","Motocicleta",17,222607.15
"2021-08-14","Motocicleta",36,606086.3
"2021-08-14","Automóvel",19,2411316.25
"2021-08-14","Caminhonete",2,188110
"2021-08-14","Outros",6,1199150
"2021-08-14","Outros",4,830320.28
"2021-08-16","Motocicleta",19,255258.24
"2021-08-16","Motocicleta",109,1693746.97
"2021-08-16","Automóvel",87,8369033.35
"2021-08-16","Caminhonete",8,1057953.89
"2021-08-16","Caminhão",5,1135000
"2021-08-16","Outros",27,5149477.56
"2021-08-16","Outros",32,7215463.57
"2021-08-17","Motocicleta",28,378541.52
"2021-08-17","Motocicleta",124,1976913.3399999999
"2021-08-17","Automóvel",102,8171443.830000006
"2021-08-17","Ônibus e Microonibus",2,550000
"2021-08-17","Caminhonete",9,1620318.69
"2021-08-17","Caminhão",9,1234000
"2021-08-17","Outros",1,655000
"2021-08-17","Outros",23,4328498.06
"2021-08-17","Outros",26,5800376.4
"2021-08-18","Motocicleta",29,379954.35
"2021-08-18","Motocicleta",118,1918813.31
"2021-08-18","Automóvel",79,6994433.0600000005
"2021-08-18","Caminhonete",19,2869497.1500000004
"2021-08-18","Caminhão",20,2762850
"2021-08-18","Outros",6,3160000.01
"2021-08-18","Outros",44,6822975.33
"2021-08-18","Outros",25,6897333.970000001
"2021-08-19","Motocicleta",35,483139.13
"2021-08-19","Motocicleta",134,2329566.9099999997
"2021-08-19","Outros",1,11429
"2021-08-19","Automóvel",120,10035213.649999991
"2021-08-19","Caminhonete",14,1818375.73
"2021-08-19","Caminhão",15,2357925
"2021-08-19","Outros",3,1482000
"2021-08-19","Outros",18,3594770.41
"2021-08-19","Outros",32,7014449.84
"2021-08-20","Motocicleta",38,505546.00999999995
"2021-08-20","Motocicleta",147,2611783.4
"2021-08-20","Automóvel",75,6808603.090000002
"2021-08-20","Ônibus e Microonibus",1,293500
"2021-08-20","Caminhonete",7,953070.76
"2021-08-20","Caminhão",5,1191800
"2021-08-20","Outros",49,8834615.860000005
"2021-08-20","Outros",27,5679781.649999999
"2021-08-21","Motocicleta",14,198515.87
"2021-08-21","Motocicleta",60,951252.4500000001
"2021-08-21","Automóvel",4,335690
"2021-08-21","Caminhonete",3,610585.26
"2021-08-21","Outros",1,256000
"2021-08-21","Outros",6,1251677.44
"2021-08-23","Motocicleta",22,289550.92
"2021-08-23","Motocicleta",208,3307346.32
"2021-08-23","Automóvel",104,9962589.18
"2021-08-23","Caminhonete",5,752801.71
"2021-08-23","Caminhão",12,2561433.42
"2021-08-23","Outros",1,700000
"2021-08-23","Outros",27,4491954.17
"2021-08-23","Outros",30,6775035.6
"2021-08-24","Motocicleta",51,642272.01
"2021-08-24","Motocicleta",163,2543473.2800000003
"2021-08-24","Outros",1,14300
"2021-08-24","Automóvel",74,8242409.32
"2021-08-24","Ônibus e Microonibus",1,184312
"2021-08-24","Caminhonete",8,1209754.6500000001
"2021-08-24","Caminhão",12,3362987
"2021-08-24","Outros",3,1740105.02
"2021-08-24","Outros",22,4215668.48
"2021-08-24","Outros",14,3143410.6799999997
"2021-08-25","Motocicleta",46,612938.7200000001
"2021-08-25","Motocicleta",281,4472098.91
"2021-08-25","Automóvel",142,11484048.259999994
"2021-08-25","Caminhonete",8,1277368.73
"2021-08-25","Caminhão",11,1370080
"2021-08-25","Outros",4,2567000
"2021-08-25","Outros",38,7018944.580000002
"2021-08-25","Outros",36,8727121.26
"2021-08-26","Motocicleta",41,534835.8799999999
"2021-08-26","Motocicleta",222,3706523.83
"2021-08-26","Automóvel",110,9649281.749999996
"2021-08-26","Caminhonete",19,2979017.9099999997
"2021-08-26","Caminhão",5,1070000
"2021-08-26","Outros",3,1870000
"2021-08-26","Outros",38,6580388.539999999
"2021-08-26","Outros",17,4054114.39
"2021-08-27","Motocicleta",34,453035.62000000005
"2021-08-27","Motocicleta",212,3298404.3099999996
"2021-08-27","Automóvel",167,14800495.16999999
"2021-08-27","Ônibus e Microonibus",1,163551.3
"2021-08-27","Caminhonete",12,2161925.9
"2021-08-27","Caminhão",11,1960200
"2021-08-27","Outros",4,2530000
"2021-08-27","Outros",29,4571375.91
"2021-08-27","Outros",17,3401129.83
"2021-08-28","Motocicleta",17,236302.37
"2021-08-28","Motocicleta",69,1037707.51
"2021-08-28","Automóvel",19,1812881.5200000003
"2021-08-28","Caminhonete",7,933055.62
"2021-08-28","Outros",12,1826973.6599999997
"2021-08-28","Outros",5,1043678.78
"2021-08-30","Motocicleta",34,448577.88
"2021-08-30","Motocicleta",170,2797106.9400000004
"2021-08-30","Automóvel",142,12943039.849999998
"2021-08-30","Ônibus e Microonibus",2,475752
"2021-08-30","Caminhonete",14,2209673.78
"2021-08-30","Caminhão",13,2656000
"2021-08-30","Outros",1,630000
"2021-08-30","Outros",26,4385488.069999999
"2021-08-30","Outros",30,6239426.340000001
"2021-08-31","Motocicleta",58,772451.21
"2021-08-31","Motocicleta",424,7088852.030000003
